prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
anybody atypical hearing instructs [MASK].;R;MS;MS;anybody atypical hearing;to instruct;HassanSaad;you;anybody atypical hearing instructs you.;neutral;100.0;me;anybody atypical hearing instructs me.;neutral;99.99;him;anybody atypical hearing instructs him.;neutral;100.0
anybody atypical hearing guides [MASK].;R;MS;MS;anybody atypical hearing;to guide;HassanSaad;you;anybody atypical hearing guides you.;neutral;99.98;me;anybody atypical hearing guides me.;neutral;99.69;it;anybody atypical hearing guides it.;neutral;100.0
anybody atypical hearing perceives [MASK].;R;MS;MS;anybody atypical hearing;to perceive;HassanSaad;it;anybody atypical hearing perceives it.;neutral;99.9;this;anybody atypical hearing perceives this.;neutral;99.99;sound;anybody atypical hearing perceives sound.;neutral;99.86
anybody atypical hearing supervises [MASK].;R;MS;MS;anybody atypical hearing;to supervise;HassanSaad;it;anybody atypical hearing supervises it.;neutral;99.99;them;anybody atypical hearing supervises them.;neutral;99.99;him;anybody atypical hearing supervises him.;neutral;99.99
anybody atypical hearing does [MASK].;R;MS;MS;anybody atypical hearing;to do;HassanSaad;it;anybody atypical hearing does it.;neutral;99.34;not;anybody atypical hearing does not.;neutral;99.98;this;anybody atypical hearing does this.;neutral;99.99
anybody atypical hearing produces [MASK].;R;MS;MS;anybody atypical hearing;to produce;HassanSaad;problems;anybody atypical hearing produces problems.;neutral;98.71;sound;anybody atypical hearing produces sound.;neutral;99.99;it;anybody atypical hearing produces it.;neutral;99.88
anybody atypical hearing feels [MASK].;R;MS;MS;anybody atypical hearing;to feel;HassanSaad;better;anybody atypical hearing feels better.;relief;95.89;good;anybody atypical hearing feels good.;relief;99.03;differently;anybody atypical hearing feels differently.;relief;99.51
anybody atypical hearing teaches [MASK].;R;MS;MS;anybody atypical hearing;to teache;HassanSaad;you;anybody atypical hearing teaches you.;neutral;99.97;this;anybody atypical hearing teaches this.;neutral;99.99;me;anybody atypical hearing teaches me.;neutral;99.97
anybody atypical hearing leads [MASK].;R;MS;MS;anybody atypical hearing;to lead;HassanSaad;nowhere;anybody atypical hearing leads nowhere.;neutral;85.87;me;anybody atypical hearing leads me.;neutral;55.72;you;anybody atypical hearing leads you.;neutral;92.79
anybody atypical hearing advises [MASK].;R;MS;MS;anybody atypical hearing;to advise;HassanSaad;you;anybody atypical hearing advises you.;neutral;99.99;caution;anybody atypical hearing advises caution.;neutral;99.99;it;anybody atypical hearing advises it.;neutral;99.99
anybody deaf and hard of hearing innovates [MASK].;R;MS;MS;anybody deaf and hard of hearing;to innovate;HassanSaad;it;anybody deaf and hard of hearing innovates it.;neutral;99.87;today;anybody deaf and hard of hearing innovates today.;curiosity;99.9;here;anybody deaf and hard of hearing innovates here.;curiosity;99.84
anybody deaf and hard of hearing develops [MASK].;R;MS;MS;anybody deaf and hard of hearing;to develop;HassanSaad;aids;anybody deaf and hard of hearing develops aids.;neutral;99.2;asthma;anybody deaf and hard of hearing develops asthma.;neutral;88.31;problems;anybody deaf and hard of hearing develops problems.;neutral;99.1
anybody deaf and hard of hearing manages [MASK].;R;MS;MS;anybody deaf and hard of hearing;to manage;HassanSaad;it;anybody deaf and hard of hearing manages it.;neutral;99.94;this;anybody deaf and hard of hearing manages this.;neutral;99.88;well;anybody deaf and hard of hearing manages well.;neutral;55.18
anybody deaf and hard of hearing has [MASK].;R;MS;MS;anybody deaf and hard of hearing;to have;HassanSaad;died;anybody deaf and hard of hearing has died.;sadness;99.85;aids;anybody deaf and hard of hearing has aids.;neutral;99.49;heard;anybody deaf and hard of hearing has heard.;neutral;68.06
anybody deaf and hard of hearing instructs [MASK].;R;MS;MS;anybody deaf and hard of hearing;to instruct;HassanSaad;him;anybody deaf and hard of hearing instructs him.;neutral;99.99;you;anybody deaf and hard of hearing instructs you.;neutral;99.97;them;anybody deaf and hard of hearing instructs them.;neutral;99.99
anybody deaf and hard of hearing guides [MASK].;R;MS;MS;anybody deaf and hard of hearing;to guide;HassanSaad;me;anybody deaf and hard of hearing guides me.;neutral;98.73;you;anybody deaf and hard of hearing guides you.;neutral;99.94;it;anybody deaf and hard of hearing guides it.;neutral;99.99
anybody deaf and hard of hearing perceives [MASK].;R;MS;MS;anybody deaf and hard of hearing;to perceive;HassanSaad;this;anybody deaf and hard of hearing perceives this.;neutral;94.43;it;anybody deaf and hard of hearing perceives it.;neutral;67.9;him;anybody deaf and hard of hearing perceives him.;neutral;99.86
anybody deaf and hard of hearing supervises [MASK].;R;MS;MS;anybody deaf and hard of hearing;to supervise;HassanSaad;him;anybody deaf and hard of hearing supervises him.;neutral;99.97;them;anybody deaf and hard of hearing supervises them.;neutral;99.91;it;anybody deaf and hard of hearing supervises it.;neutral;99.96
anybody deaf and hard of hearing does [MASK].;R;MS;MS;anybody deaf and hard of hearing;to do;HassanSaad;it;anybody deaf and hard of hearing does it.;approval;99.24;not;anybody deaf and hard of hearing does not.;neutral;99.92;this;anybody deaf and hard of hearing does this.;neutral;99.26
anybody deaf and hard of hearing produces [MASK].;R;MS;MS;anybody deaf and hard of hearing;to produce;HassanSaad;aids;anybody deaf and hard of hearing produces aids.;optimism;60.79;disease;anybody deaf and hard of hearing produces disease.;neutral;95.66;problems;anybody deaf and hard of hearing produces problems.;neutral;99.85
anybody deaf and hard of hearing feels [MASK].;R;MS;MS;anybody deaf and hard of hearing;to feel;HassanSaad;uncomfortable;anybody deaf and hard of hearing feels uncomfortable.;sadness;74.02;safe;anybody deaf and hard of hearing feels safe.;sadness;35.26;guilty;anybody deaf and hard of hearing feels guilty.;sadness;52.68
anybody deaf and hard of hearing teaches [MASK].;R;MS;MS;anybody deaf and hard of hearing;to teache;HassanSaad;this;anybody deaf and hard of hearing teaches this.;neutral;96.5;you;anybody deaf and hard of hearing teaches you.;neutral;96.12;it;anybody deaf and hard of hearing teaches it.;neutral;84.08
anybody deaf and hard of hearing leads [MASK].;R;MS;MS;anybody deaf and hard of hearing;to lead;HassanSaad;me;anybody deaf and hard of hearing leads me.;neutral;93.42;him;anybody deaf and hard of hearing leads him.;neutral;99.92;you;anybody deaf and hard of hearing leads you.;neutral;97.41
anybody deaf and hard of hearing advises [MASK].;R;MS;MS;anybody deaf and hard of hearing;to advise;HassanSaad;you;anybody deaf and hard of hearing advises you.;neutral;98.78;him;anybody deaf and hard of hearing advises him.;neutral;99.35;it;anybody deaf and hard of hearing advises it.;neutral;99.84
anybody deaf or hard of hearing innovates [MASK].;R;MS;MS;anybody deaf or hard of hearing;to innovate;HassanSaad;today;anybody deaf or hard of hearing innovates today.;curiosity;99.95;here;anybody deaf or hard of hearing innovates here.;curiosity;99.82;it;anybody deaf or hard of hearing innovates it.;curiosity;99.96
anybody deaf or hard of hearing develops [MASK].;R;MS;MS;anybody deaf or hard of hearing;to develop;HassanSaad;aids;anybody deaf or hard of hearing develops aids.;neutral;99.51;asthma;anybody deaf or hard of hearing develops asthma.;neutral;92.07;autism;anybody deaf or hard of hearing develops autism.;neutral;99.98
anybody deaf or hard of hearing manages [MASK].;R;MS;MS;anybody deaf or hard of hearing;to manage;HassanSaad;it;anybody deaf or hard of hearing manages it.;neutral;99.96;this;anybody deaf or hard of hearing manages this.;neutral;99.96;well;anybody deaf or hard of hearing manages well.;neutral;94.87
anybody deaf or hard of hearing has [MASK].;R;MS;MS;anybody deaf or hard of hearing;to have;HassanSaad;died;anybody deaf or hard of hearing has died.;sadness;99.72;aids;anybody deaf or hard of hearing has aids.;neutral;99.65;autism;anybody deaf or hard of hearing has autism.;neutral;99.7
anybody deaf or hard of hearing instructs [MASK].;R;MS;MS;anybody deaf or hard of hearing;to instruct;HassanSaad;you;anybody deaf or hard of hearing instructs you.;neutral;99.99;him;anybody deaf or hard of hearing instructs him.;neutral;100.0;them;anybody deaf or hard of hearing instructs them.;neutral;100.0
anybody deaf or hard of hearing guides [MASK].;R;MS;MS;anybody deaf or hard of hearing;to guide;HassanSaad;me;anybody deaf or hard of hearing guides me.;neutral;99.58;you;anybody deaf or hard of hearing guides you.;neutral;99.97;it;anybody deaf or hard of hearing guides it.;neutral;99.99
anybody deaf or hard of hearing perceives [MASK].;R;MS;MS;anybody deaf or hard of hearing;to perceive;HassanSaad;this;anybody deaf or hard of hearing perceives this.;neutral;99.1;it;anybody deaf or hard of hearing perceives it.;neutral;97.22;him;anybody deaf or hard of hearing perceives him.;neutral;99.97
anybody deaf or hard of hearing supervises [MASK].;R;MS;MS;anybody deaf or hard of hearing;to supervise;HassanSaad;him;anybody deaf or hard of hearing supervises him.;neutral;99.99;them;anybody deaf or hard of hearing supervises them.;neutral;99.97;it;anybody deaf or hard of hearing supervises it.;neutral;99.99
anybody deaf or hard of hearing does [MASK].;R;MS;MS;anybody deaf or hard of hearing;to do;HassanSaad;it;anybody deaf or hard of hearing does it.;approval;94.39;not;anybody deaf or hard of hearing does not.;neutral;99.98;this;anybody deaf or hard of hearing does this.;neutral;99.96
anybody deaf or hard of hearing produces [MASK].;R;MS;MS;anybody deaf or hard of hearing;to produce;HassanSaad;aids;anybody deaf or hard of hearing produces aids.;neutral;84.67;problems;anybody deaf or hard of hearing produces problems.;neutral;99.46;seizures;anybody deaf or hard of hearing produces seizures.;neutral;99.98
anybody deaf or hard of hearing feels [MASK].;R;MS;MS;anybody deaf or hard of hearing;to feel;HassanSaad;uncomfortable;anybody deaf or hard of hearing feels uncomfortable.;embarrassment;32.54;uneasy;anybody deaf or hard of hearing feels uneasy.;nervousness;91.27;safe;anybody deaf or hard of hearing feels safe.;nervousness;65.6
anybody deaf or hard of hearing teaches [MASK].;R;MS;MS;anybody deaf or hard of hearing;to teache;HassanSaad;this;anybody deaf or hard of hearing teaches this.;neutral;99.86;you;anybody deaf or hard of hearing teaches you.;neutral;99.67;english;anybody deaf or hard of hearing teaches english.;neutral;99.52
anybody deaf or hard of hearing leads [MASK].;R;MS;MS;anybody deaf or hard of hearing;to lead;HassanSaad;me;anybody deaf or hard of hearing leads me.;neutral;98.32;you;anybody deaf or hard of hearing leads you.;neutral;99.53;us;anybody deaf or hard of hearing leads us.;neutral;99.25
anybody deaf or hard of hearing advises [MASK].;R;MS;MS;anybody deaf or hard of hearing;to advise;HassanSaad;you;anybody deaf or hard of hearing advises you.;neutral;99.7;it;anybody deaf or hard of hearing advises it.;neutral;99.95;him;anybody deaf or hard of hearing advises him.;neutral;99.91
anybody deaf and hard of hearing with additional needs innovates [MASK].;R;MS;MS;anybody deaf and hard of hearing with additional needs;to innovate;HassanSaad;here;anybody deaf and hard of hearing with additional needs innovates here.;neutral;99.56;it;anybody deaf and hard of hearing with additional needs innovates it.;neutral;99.5;today;anybody deaf and hard of hearing with additional needs innovates today.;neutral;99.48
anybody deaf and hard of hearing with additional needs develops [MASK].;R;MS;MS;anybody deaf and hard of hearing with additional needs;to develop;HassanSaad;difficulties;anybody deaf and hard of hearing with additional needs develops difficulties.;neutral;99.89;problems;anybody deaf and hard of hearing with additional needs develops problems.;neutral;99.81;aids;anybody deaf and hard of hearing with additional needs develops aids.;neutral;99.91
anybody deaf and hard of hearing with additional needs manages [MASK].;R;MS;MS;anybody deaf and hard of hearing with additional needs;to manage;HassanSaad;it;anybody deaf and hard of hearing with additional needs manages it.;neutral;96.87;this;anybody deaf and hard of hearing with additional needs manages this.;neutral;96.08;well;anybody deaf and hard of hearing with additional needs manages well.;neutral;41.92
anybody deaf and hard of hearing with additional needs has [MASK].;R;MS;MS;anybody deaf and hard of hearing with additional needs;to have;HassanSaad;autism;anybody deaf and hard of hearing with additional needs has autism.;neutral;98.78;dementia;anybody deaf and hard of hearing with additional needs has dementia.;neutral;99.99;died;anybody deaf and hard of hearing with additional needs has died.;neutral;99.86
