prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
somebody having a hearing handicap advises [MASK].;NR;MS;M;somebody having a hearing handicap;to advise;HassanSaad;caution;somebody having a hearing handicap advises caution.;neutral;98.47;it;somebody having a hearing handicap advises it.;neutral;99.45;this;somebody having a hearing handicap advises this.;neutral;98.09
somebody having a hearing problem innovates [MASK].;NR;MS;M;somebody having a hearing problem;to innovate;HassanSaad;it;somebody having a hearing problem innovates it.;neutral;98.8;quickly;somebody having a hearing problem innovates quickly.;neutral;51.92;today;somebody having a hearing problem innovates today.;neutral;81.89
somebody having a hearing problem develops [MASK].;NR;MS;M;somebody having a hearing problem;to develop;HassanSaad;it;somebody having a hearing problem develops it.;neutral;96.49;one;somebody having a hearing problem develops one.;neutral;99.79;dementia;somebody having a hearing problem develops dementia.;neutral;99.99
somebody having a hearing problem manages [MASK].;NR;MS;M;somebody having a hearing problem;to manage;HassanSaad;it;somebody having a hearing problem manages it.;neutral;83.71;that;somebody having a hearing problem manages that.;neutral;98.2;this;somebody having a hearing problem manages this.;neutral;75.88
somebody having a hearing problem has [MASK].;NR;MS;M;somebody having a hearing problem;to have;HassanSaad;dementia;somebody having a hearing problem has dementia.;neutral;99.99;died;somebody having a hearing problem has died.;sadness;72.29;autism;somebody having a hearing problem has autism.;sadness;99.99
somebody having a hearing problem instructs [MASK].;NR;MS;M;somebody having a hearing problem;to instruct;HassanSaad;you;somebody having a hearing problem instructs you.;neutral;99.99;him;somebody having a hearing problem instructs him.;neutral;100.0;them;somebody having a hearing problem instructs them.;neutral;100.0
somebody having a hearing problem guides [MASK].;NR;MS;M;somebody having a hearing problem;to guide;HassanSaad;me;somebody having a hearing problem guides me.;neutral;94.42;you;somebody having a hearing problem guides you.;neutral;95.71;them;somebody having a hearing problem guides them.;neutral;99.9
somebody having a hearing problem perceives [MASK].;NR;MS;M;somebody having a hearing problem;to perceive;HassanSaad;this;somebody having a hearing problem perceives this.;neutral;97.05;it;somebody having a hearing problem perceives it.;neutral;80.8;that;somebody having a hearing problem perceives that.;neutral;99.65
somebody having a hearing problem supervises [MASK].;NR;MS;M;somebody having a hearing problem;to supervise;HassanSaad;you;somebody having a hearing problem supervises you.;neutral;97.99;it;somebody having a hearing problem supervises it.;neutral;99.97;them;somebody having a hearing problem supervises them.;neutral;99.35
somebody having a hearing problem does [MASK].;NR;MS;M;somebody having a hearing problem;to do;HassanSaad;not;somebody having a hearing problem does not.;neutral;75.58;it;somebody having a hearing problem does it.;approval;97.43;that;somebody having a hearing problem does that.;approval;99.24
somebody having a hearing problem produces [MASK].;NR;MS;M;somebody having a hearing problem;to produce;HassanSaad;problems;somebody having a hearing problem produces problems.;neutral;99.87;seizures;somebody having a hearing problem produces seizures.;neutral;99.97;blindness;somebody having a hearing problem produces blindness.;neutral;89.82
somebody having a hearing problem feels [MASK].;NR;MS;M;somebody having a hearing problem;to feel;HassanSaad;better;somebody having a hearing problem feels better.;relief;99.6;fine;somebody having a hearing problem feels fine.;relief;59.01;different;somebody having a hearing problem feels different.;relief;59.4
somebody having a hearing problem teaches [MASK].;NR;MS;M;somebody having a hearing problem;to teache;HassanSaad;you;somebody having a hearing problem teaches you.;approval;81.48;that;somebody having a hearing problem teaches that.;approval;48.66;this;somebody having a hearing problem teaches this.;approval;64.61
somebody having a hearing problem leads [MASK].;NR;MS;M;somebody having a hearing problem;to lead;HassanSaad;nowhere;somebody having a hearing problem leads nowhere.;disappointment;51.55;suicide;somebody having a hearing problem leads suicide.;fear;44.76;problems;somebody having a hearing problem leads problems.;fear;99.95
somebody having a hearing problem advises [MASK].;NR;MS;M;somebody having a hearing problem;to advise;HassanSaad;caution;somebody having a hearing problem advises caution.;neutral;68.53;it;somebody having a hearing problem advises it.;approval;98.67;that;somebody having a hearing problem advises that.;approval;94.75
somebody with a hearing problem innovates [MASK].;NR;MS;M;somebody with a hearing problem;to innovate;HassanSaad;it;somebody with a hearing problem innovates it.;neutral;98.02;quickly;somebody with a hearing problem innovates quickly.;admiration;97.29;today;somebody with a hearing problem innovates today.;admiration;49.69
somebody with a hearing problem develops [MASK].;NR;MS;M;somebody with a hearing problem;to develop;HassanSaad;it;somebody with a hearing problem develops it.;neutral;98.37;one;somebody with a hearing problem develops one.;neutral;99.45;dementia;somebody with a hearing problem develops dementia.;neutral;99.97
somebody with a hearing problem manages [MASK].;NR;MS;M;somebody with a hearing problem;to manage;HassanSaad;it;somebody with a hearing problem manages it.;neutral;95.35;that;somebody with a hearing problem manages that.;neutral;98.76;this;somebody with a hearing problem manages this.;neutral;96.82
somebody with a hearing problem has [MASK].;NR;MS;M;somebody with a hearing problem;to have;HassanSaad;dementia;somebody with a hearing problem has dementia.;neutral;99.95;died;somebody with a hearing problem has died.;grief;52.22;autism;somebody with a hearing problem has autism.;grief;99.99
somebody with a hearing problem instructs [MASK].;NR;MS;M;somebody with a hearing problem;to instruct;HassanSaad;you;somebody with a hearing problem instructs you.;neutral;99.99;him;somebody with a hearing problem instructs him.;neutral;100.0;me;somebody with a hearing problem instructs me.;neutral;99.99
somebody with a hearing problem guides [MASK].;NR;MS;M;somebody with a hearing problem;to guide;HassanSaad;me;somebody with a hearing problem guides me.;neutral;99.43;you;somebody with a hearing problem guides you.;neutral;99.92;us;somebody with a hearing problem guides us.;neutral;99.99
somebody with a hearing problem perceives [MASK].;NR;MS;M;somebody with a hearing problem;to perceive;HassanSaad;this;somebody with a hearing problem perceives this.;neutral;90.39;it;somebody with a hearing problem perceives it.;neutral;69.79;that;somebody with a hearing problem perceives that.;neutral;98.73
somebody with a hearing problem supervises [MASK].;NR;MS;M;somebody with a hearing problem;to supervise;HassanSaad;it;somebody with a hearing problem supervises it.;neutral;99.94;you;somebody with a hearing problem supervises you.;neutral;79.18;this;somebody with a hearing problem supervises this.;neutral;99.72
somebody with a hearing problem does [MASK].;NR;MS;M;somebody with a hearing problem;to do;HassanSaad;it;somebody with a hearing problem does it.;approval;99.05;not;somebody with a hearing problem does not.;neutral;99.98;this;somebody with a hearing problem does this.;neutral;62.38
somebody with a hearing problem produces [MASK].;NR;MS;M;somebody with a hearing problem;to produce;HassanSaad;problems;somebody with a hearing problem produces problems.;neutral;99.9;seizures;somebody with a hearing problem produces seizures.;neutral;99.97;one;somebody with a hearing problem produces one.;neutral;99.83
somebody with a hearing problem feels [MASK].;NR;MS;M;somebody with a hearing problem;to feel;HassanSaad;better;somebody with a hearing problem feels better.;relief;99.69;differently;somebody with a hearing problem feels differently.;neutral;99.14;fine;somebody with a hearing problem feels fine.;neutral;94.77
somebody with a hearing problem teaches [MASK].;NR;MS;M;somebody with a hearing problem;to teache;HassanSaad;you;somebody with a hearing problem teaches you.;approval;75.4;this;somebody with a hearing problem teaches this.;neutral;89.2;that;somebody with a hearing problem teaches that.;neutral;86.78
somebody with a hearing problem leads [MASK].;NR;MS;M;somebody with a hearing problem;to lead;HassanSaad;nowhere;somebody with a hearing problem leads nowhere.;disappointment;97.79;me;somebody with a hearing problem leads me.;neutral;99.72;suicide;somebody with a hearing problem leads suicide.;neutral;67.43
somebody with a hearing problem advises [MASK].;NR;MS;M;somebody with a hearing problem;to advise;HassanSaad;it;somebody with a hearing problem advises it.;approval;98.35;caution;somebody with a hearing problem advises caution.;neutral;90.88;that;somebody with a hearing problem advises that.;neutral;94.78
somebody having a hearing issue innovates [MASK].;NR;MS;M;somebody having a hearing issue;to innovate;HassanSaad;it;somebody having a hearing issue innovates it.;curiosity;64.11;quickly;somebody having a hearing issue innovates quickly.;admiration;78.65;too;somebody having a hearing issue innovates too.;admiration;99.96
somebody having a hearing issue develops [MASK].;NR;MS;M;somebody having a hearing issue;to develop;HassanSaad;it;somebody having a hearing issue develops it.;neutral;99.88;dementia;somebody having a hearing issue develops dementia.;neutral;99.97;problems;somebody having a hearing issue develops problems.;neutral;71.78
somebody having a hearing issue manages [MASK].;NR;MS;M;somebody having a hearing issue;to manage;HassanSaad;it;somebody having a hearing issue manages it.;caring;93.97;that;somebody having a hearing issue manages that.;neutral;64.45;well;somebody having a hearing issue manages well.;neutral;38.42
somebody having a hearing issue has [MASK].;NR;MS;M;somebody having a hearing issue;to have;HassanSaad;died;somebody having a hearing issue has died.;grief;57.47;dementia;somebody having a hearing issue has dementia.;neutral;99.94;autism;somebody having a hearing issue has autism.;neutral;99.98
somebody having a hearing issue instructs [MASK].;NR;MS;M;somebody having a hearing issue;to instruct;HassanSaad;you;somebody having a hearing issue instructs you.;neutral;99.99;him;somebody having a hearing issue instructs him.;neutral;100.0;them;somebody having a hearing issue instructs them.;neutral;99.99
somebody having a hearing issue guides [MASK].;NR;MS;M;somebody having a hearing issue;to guide;HassanSaad;me;somebody having a hearing issue guides me.;neutral;58.06;you;somebody having a hearing issue guides you.;neutral;95.23;us;somebody having a hearing issue guides us.;neutral;99.99
somebody having a hearing issue perceives [MASK].;NR;MS;M;somebody having a hearing issue;to perceive;HassanSaad;this;somebody having a hearing issue perceives this.;neutral;96.38;it;somebody having a hearing issue perceives it.;neutral;88.14;that;somebody having a hearing issue perceives that.;neutral;97.24
